,year,nger_name,scope1,scope2,energy_consumption,total_emissions
2486,2015,ratch - australia,94811.0,5803.0,1423071.0,948115803.0
2487,2015,rci,31896.0,63523.0,746605.0,3189663523.0
2488,2015,reece,16585.0,33571.0,369381.0,1658533571.0
2489,2015,regional express,102503.0,0.0,1478958.0,1025030.0
2490,2015,regional power,82670.0,38543.0,1401773.0,8267038543.0
2491,2015,regis resources,186711.0,0.0,2685238.0,1867110.0
2492,2015,remondis australia,188726.0,4231.0,825567.0,1887264231.0
2493,2015,resolute mining,17171.0,54253.0,492473.0,1717154253.0
2494,2015,ricegrowers,10112.0,89162.0,543266.0,1011289162.0
2495,2015,ridley,58228.0,75564.0,1447836.0,5822875564.0
2496,2015,rio doce australia,1024443.0,76588.0,567483.0,102444376588.0
2497,2015,rio tinto,8715715.0,9340792.0,156516754.0,87157159340792.0
2498,2015,rio tinto shipping (asia) pte,143470.0,,1959521.0,
2499,2015,ritchies stores,18534.0,81399.0,304807.0,1853481399.0
2500,2015,ron finemore transport .,74384.0,507.0,1152913.0,74384507.0
2501,2015,royal melbourne institute of technology,7873.0,72746.0,371725.0,787372746.0
2502,2015,saipem (portugal) comercio maritimo sociedade unipessoal lda,75599.0,181.0,1031361.0,75599181.0
2503,2015,sandfire resources nl,76647.0,140.0,1103581.0,76647140.0
2504,2015,santos,4244110.0,32932.0,41427371.0,424411032932.0
2505,2015,saracen mineral,87451.0,60.0,1302138.0,8745160.0
2506,2015,scentre,10637.0,300250.0,1358963.0,10637300250.0
2507,2015,sealed air australia (),3062.0,47931.0,208582.0,306247931.0
2508,2015,searoad,49532.0,1159.0,690961.0,495321159.0
2509,2015,sedco forex international inc,71381.0,56.0,1036069.0,7138156.0
2510,2015,sgsp (australia) assets,541062.0,372893.0,5140116.0,541062372893.0
2511,2015,sibelco asia pacific,662675.0,244925.0,5214721.0,662675244925.0
2512,2015,silicon metal company of australia,100874.0,458265.0,5133932.0,100874458265.0
2513,2015,simplot australia (),65628.0,64492.0,1539786.0,6562864492.0
2514,2015,sims metal management,33287.0,33655.0,616306.0,3328733655.0
2515,2015,singapore telecom australia investments,2675.0,389611.0,1590884.0,2675389611.0
2516,2015,snowy hydro,15459.0,126290.0,737444.0,15459126290.0
2517,2015,sojitz coal resources,79220.0,25.0,1154035.0,7922025.0
2518,2015,sonic healthcare,8326.0,59645.0,381618.0,832659645.0
2519,2015,south australian water,61606.0,189276.0,1773574.0,61606189276.0
2520,2015,south32,6381990.0,875529.0,61730667.0,6381990875529.0
2521,2015,spotless,46139.0,46285.0,1034838.0,4613946285.0
2522,2015,st barbara,82923.0,1450.0,1439701.0,829231450.0
2523,2015,st john of god health care inc,14038.0,55429.0,465764.0,1403855429.0
2524,2015,st vincent's health australia,10654.0,99902.0,570780.0,1065499902.0
2525,2015,stanwell,14737132.0,49835.0,110325675.0,1473713249835.0
2526,2015,state transit authority of nsw,155988.0,8387.0,2489842.0,1559888387.0
2527,2015,stockland,26344.0,98802.0,779403.0,2634498802.0
2528,2015,suez recycling & recovery,531244.0,36046.0,1308258.0,53124436046.0
2529,2015,sun metals,4573.0,734704.0,3333527.0,4573734704.0
2530,2015,sunwater,3003.0,132786.0,633807.0,3003132786.0
2531,2015,super retail,894.0,83004.0,353653.0,89483004.0
2532,2015,svitzer australasia services,51458.0,2814.0,747750.0,514582814.0
2533,2015,sydney airport,5349.0,82999.0,441265.0,534982999.0
2534,2015,sydney trains,10595.0,527790.0,2363536.0,10595527790.0
2535,2015,sydney water,70595.0,298622.0,2167126.0,70595298622.0
2536,2015,tasmanian networks,7825.0,89612.0,1681363.0,782589612.0
2537,2015,telstra,52632.0,1312774.0,6069791.0,526321312774.0
2538,2015,teys australia,155478.0,113202.0,1786410.0,155478113202.0
2539,2015,thales australia,55097.0,42013.0,461620.0,5509742013.0
2540,2015,the star entertainment,10042.0,97595.0,615954.0,1004297595.0
2541,2015,the trustee for costa's unit trust,44742.0,65897.0,798374.0,4474265897.0
2542,2015,the trustee for fmr unit trust,45178.0,13059.0,718527.0,4517813059.0
2543,2015,the trustee for r.g. withers unit trust,653.0,128970.0,488755.0,653128970.0
2544,2015,the trustee for the maddingley mine trust,71432.0,366.0,181650.0,71432366.0
2545,2015,the uniting church in australia property trust (nsw),5590.0,61507.0,355579.0,559061507.0
2546,2015,the uniting church in australia property trust (q.),15296.0,84286.0,618699.0,1529684286.0
2547,2015,the university of queensland,2117.0,126468.0,591912.0,2117126468.0
2548,2015,thomas foods international consolidated,27105.0,38094.0,624428.0,2710538094.0
2549,2015,tidewater marine international inc,65783.0,74.0,944058.0,6578374.0
2550,2015,toga,6706.0,59657.0,378265.0,670659657.0
2551,2015,toll,531423.0,81205.0,7949002.0,53142381205.0
2552,2015,toyota motor  australia,34065.0,110828.0,975679.0,34065110828.0
2553,2015,transalta energy (australia),769823.0,53.0,9989694.0,76982353.0
2554,2015,transdev australasia,120130.0,7642.0,1853728.0,1201307642.0
2555,2015,transgrid,17722.0,863754.0,3689533.0,17722863754.0
2556,2015,transit systems,80763.0,5527.0,1447026.0,807635527.0
2557,2015,transurban,1256.0,54085.0,213139.0,125654085.0
2558,2015,treasury wine estates,11562.0,45940.0,374597.0,1156245940.0
2559,2015,trility,4880.0,97115.0,527206.0,488097115.0
2560,2015,tronox management,680269.0,152202.0,11252434.0,680269152202.0
2561,2015,tt-line company .,142391.0,1141.0,1836925.0,1423911141.0
2562,2015,twentieth super pace nominees .,82961.0,6582.0,1217437.0,829616582.0
2563,2015,united energy distribution,9948.0,466463.0,1549521.0,9948466463.0
2564,2015,university of melbourne,15681.0,139862.0,722200.0,15681139862.0
2565,2015,university of new south wales,4734.0,69849.0,369098.0,473469849.0
2566,2015,university of sydney,7739.0,88246.0,509600.0,773988246.0
2567,2015,usg boral building products,76486.0,42234.0,1700166.0,7648642234.0
2568,2015,v/line passenger,92972.0,17526.0,1387251.0,9297217526.0
2569,2015,valmont,12110.0,41087.0,411645.0,1211041087.0
2570,2015,ventura motors,49318.0,3187.0,716754.0,493183187.0
2571,2015,veolia water australia,77417.0,66909.0,1348342.0,7741766909.0
2572,2015,vermilion oil and gas australia,59363.0,155.0,783723.0,59363155.0
2573,2015,vicinity,11198.0,237133.0,1061574.0,11198237133.0
2574,2015,victoria power networks,19977.0,1214868.0,3960424.0,199771214868.0
2575,2015,village roadshow,3953.0,61863.0,316704.0,395361863.0
2576,2015,virgin australia,2576182.0,18104.0,37087849.0,257618218104.0
2577,2015,viva energy australia,1088074.0,344609.0,15588375.0,1088074344609.0
2578,2015,vodafone hutchison australia,115.0,172853.0,713643.0,115172853.0
2579,2015,wa country health service,10095.0,48690.0,397796.0,1009548690.0
2580,2015,warrnambool cheese and butter factory company,29311.0,47466.0,707731.0,2931147466.0
2581,2015,washington h. soul pattinson and company,127264.0,43478.0,1718716.0,12726443478.0
2582,2015,waste assets management,147382.0,1363.0,35807.0,1473821363.0
2583,2015,water,75477.0,649183.0,3568872.0,75477649183.0
2584,2015,wesfarmers,1379581.0,2548761.0,29875185.0,13795812548761.0
2585,2015,western areas,17019.0,44834.0,463624.0,1701944834.0
2586,2015,westpac banking,5783.0,160238.0,763130.0,5783160238.0
2587,2015,whitehaven coal,690752.0,71095.0,3128361.0,69075271095.0
2588,2015,wilmar australia,167896.0,85456.0,48986512.0,16789685456.0
2589,2015,wollongong coal,308494.0,25972.0,139257.0,30849425972.0
2590,2015,woodside petroleum,10080219.0,7527.0,159826420.0,100802197527.0
2591,2015,woolworths,315311.0,2464023.0,10827243.0,3153112464023.0
2592,2015,yancoal australia,1042459.0,207593.0,6117647.0,1042459207593.0
2593,2015,yara pilbara fertilisers,1452168.0,0.0,28317522.0,14521680.0
2594,2015,yfg shopping centres   as trustee for the fu family trust,0.0,50243.0,223303.0,50243.0
2595,2015,yolarno,32729.0,17696.0,281520.0,3272917696.0
2596,2016,a b c tissue products,25224.0,57381.0,736387.0,2522457381.0
2597,2016,a.a. scott,215123.0,8029.0,3096878.0,2151238029.0
2598,2016,a.c.n. 085 239 998,2293.0,169795.0,753611.0,2293169795.0
2599,2016,a.j. bush & sons,75627.0,17725.0,876921.0,7562717725.0
2600,2016,aapc,20894.0,159136.0,1050833.0,20894159136.0
2601,2016,adelaide brighton,2186722.0,249640.0,14397251.0,2186722249640.0
2602,2016,aeris resources,18485.0,66775.0,548389.0,1848566775.0
2603,2016,agl energy,43258798.0,526700.0,337701422.0,43258798526700.0
2604,2016,air liquide australia,6900.0,260191.0,1193894.0,6900260191.0
2605,2016,airwork flight operations,51020.0,0.0,726700.0,510200.0
2606,2016,alcoa australian,6565296.0,5184471.0,128219644.0,65652965184471.0
2607,2016,aldi foods,35175.0,222379.0,1373615.0,35175222379.0
2608,2016,aliaxis  australia,782.0,60440.0,275524.0,78260440.0
2609,2016,alinta energy finance,3970721.0,14583.0,37458406.0,397072114583.0
2610,2016,alkane resources,23841.0,31252.0,474460.0,2384131252.0
2611,2016,alliance airlines,142818.0,1082.0,2039788.0,1428181082.0
2612,2016,amcor,7497.0,60875.0,351635.0,749760875.0
2613,2016,americold logistics,8244.0,43480.0,291993.0,824443480.0
2614,2016,amp,10881.0,106203.0,564924.0,10881106203.0
2615,2016,anglo american australia,4668671.0,650328.0,11932604.0,4668671650328.0
2616,2016,anglogold ashanti australia,340066.0,315.0,5400324.0,340066315.0
2617,2016,apt pipelines,402695.0,26487.0,4278763.0,40269526487.0
2618,2016,ardent leisure,2753.0,56447.0,296078.0,275356447.0
2619,2016,arnotts biscuits,28982.0,54259.0,801385.0,2898254259.0
2620,2016,arrium,2694642.0,1131809.0,37229046.0,26946421131809.0
2621,2016,arrow energy,947288.0,32785.0,14435135.0,94728832785.0
2622,2016,asahi  (australia),18821.0,59272.0,579429.0,1882159272.0
2623,2016,asaleo care,44193.0,152667.0,1341220.0,44193152667.0
2624,2016,asciano,1015514.0,150377.0,15134018.0,1015514150377.0
2625,2016,atco australia,731825.0,831.0,8750252.0,731825831.0
2626,2016,atco gas australia gp,159698.0,487.0,36190.0,159698487.0
2627,2016,atlas iron,61089.0,7680.0,926009.0,610897680.0
2628,2016,aurizon,656639.0,434712.0,11070293.0,656639434712.0
2629,2016,auscan,110927.0,40.0,1394734.0,11092740.0
2630,2016,ausgrid,24069.0,928015.0,4173229.0,24069928015.0
2631,2016,ausnet services (transmission),23493.0,1461373.0,4733385.0,234931461373.0
2632,2016,ausnet services,174761.0,556481.0,2033433.0,174761556481.0
2633,2016,austin health,15023.0,50172.0,449793.0,1502350172.0
2634,2016,australia and new zealand banking,8295.0,128456.0,606579.0,8295128456.0
2635,2016,australia pacific airports,9278.0,71100.0,400672.0,927871100.0
2636,2016,australian gas networks,559934.0,196.0,39327.0,559934196.0
2637,2016,australian national university,13281.0,83249.0,595101.0,1328183249.0
2638,2016,australian nuclear science and technology organisation,9132.0,63106.0,254277.0,913263106.0
2639,2016,australian postal,119126.0,170363.0,2442848.0,119126170363.0
2640,2016,automotive,213504.0,70700.0,3335263.0,21350470700.0
2641,2016,axia energy australia,458892.0,0.0,5486433.0,4588920.0
2642,2016,b.m.d.,83995.0,1240.0,1202503.0,839951240.0
2643,2016,baiada,68511.0,169500.0,1946655.0,68511169500.0
2644,2016,baybrick,226208.0,276525.0,3804491.0,226208276525.0
2645,2016,bechtel (western australia),105543.0,204.0,1515054.0,105543204.0
2646,2016,bechtel australia,278040.0,1025.0,2813210.0,2780401025.0
2647,2016,bega cheese,48124.0,93343.0,1516764.0,4812493343.0
2648,2016,bengalla mining company,508678.0,64007.0,2125663.0,50867864007.0
2649,2016,bgc (australia),125503.0,86151.0,2717637.0,12550386151.0
2650,2016,bhp billiton energy coal australia,436005.0,88290.0,6131060.0,43600588290.0
2651,2016,bhp billiton,3320284.0,1410065.0,53599189.0,33202841410065.0
2652,2016,bidfood australia,20224.0,41658.0,388682.0,2022441658.0
2653,2016,big ben,89391.0,21494.0,1187139.0,8939121494.0
2654,2016,bis industries,53357.0,1157.0,766339.0,533571157.0
2655,2016,blacktown waste services,54871.0,123.0,14150.0,54871123.0
2656,2016,bluescope steel,6033921.0,1005847.0,72126029.0,60339211005847.0
2657,2016,bluewaters power 1,1391851.0,3653.0,9584575.0,13918513653.0
2658,2016,bluewaters power 2,1413709.0,1559.0,9572092.0,14137091559.0
2659,2016,bm alliance coal operations,2893497.0,1062013.0,27184740.0,28934971062013.0
2660,2016,boc,41095.0,491817.0,3400113.0,41095491817.0
2661,2016,boral,1555334.0,363846.0,12200574.0,1555334363846.0
2662,2016,borg manufacturing,38326.0,95513.0,1632409.0,3832695513.0
2663,2016,bp australia investments,740242.0,325010.0,17506709.0,740242325010.0
2664,2016,bradken,22168.0,44762.0,637486.0,2216844762.0
2665,2016,brickworks,258843.0,107365.0,5785901.0,258843107365.0
2666,2016,c s energy,13178017.0,188849.0,92377091.0,13178017188849.0
2667,2016,caledon coal,230712.0,25045.0,191891.0,23071225045.0
2668,2016,caltex australia,733537.0,178273.0,3897570.0,733537178273.0
2669,2016,capral,11868.0,40522.0,409400.0,1186840522.0
2670,2016,cargill australia,75342.0,51098.0,1567480.0,7534251098.0
2671,2016,carter holt harvey building products,51357.0,167911.0,7314901.0,51357167911.0
2672,2016,cbh resources,8590.0,67052.0,413445.0,859067052.0
2673,2016,cement australia,2526821.0,189717.0,12118857.0,2526821189717.0
2674,2016,cement australia,40598.0,40185.0,786466.0,4059840185.0
2675,2016,centennial coal company,1717700.0,229636.0,1232896.0,1717700229636.0
2676,2016,central gippsland region water,30328.0,30622.0,130642.0,3032830622.0
2677,2016,central petroleum,54362.0,0.0,901375.0,543620.0
2678,2016,central seq distributor-retailer authority,43769.0,67355.0,584284.0,4376967355.0
2679,2016,ceva,75530.0,22072.0,1161555.0,7553022072.0
2680,2016,charter hall,6784.0,79608.0,389934.0,678479608.0
2681,2016,chemco,28668.0,141179.0,2712155.0,28668141179.0
2682,2016,chevron australia,2607239.0,8775.0,48140925.0,26072398775.0
2683,2016,cimic,50639.0,32910.0,884558.0,5063932910.0
2684,2016,citic pacific mining management,713311.0,219.0,13165650.0,713311219.0
2685,2016,city of greater geelong,38108.0,14616.0,201845.0,3810814616.0
2686,2016,cki utilities development  & hei utilities development  & 3 oths,14005.0,490294.0,3328682.0,14005490294.0
2687,2016,clarke energy (australia),132099.0,0.0,1632433.0,1320990.0
2688,2016,cleanaway waste management,671897.0,29331.0,3299004.0,67189729331.0
2689,2016,cliffs natural resources,92169.0,270.0,1325317.0,92169270.0
2690,2016,cmoc mining,8860.0,204467.0,1036514.0,8860204467.0
2691,2016,coca-cola amatil,49170.0,141916.0,1473280.0,49170141916.0
2692,2016,collins transport,50413.0,3393.0,732407.0,504133393.0
2693,2016,comfortdelgro cabcharge,85148.0,3631.0,1222134.0,851483631.0
2694,2016,comgen australia,532043.0,13407.0,1092347.0,53204313407.0
2695,2016,commonwealth bank of australia,7732.0,94615.0,520850.0,773294615.0
2696,2016,commonwealth scientific and industrial research organisation,16093.0,106456.0,706964.0,16093106456.0
2697,2016,competitive foods australia,14456.0,131707.0,835641.0,14456131707.0
2698,2016,conocophillips australia gas,3247297.0,2524.0,60193816.0,32472972524.0
2699,2016,contract power australia,140021.0,0.0,1981838.0,1400210.0
2700,2016,contura mining,75658.0,2167.0,1085670.0,756582167.0
2701,2016,co-operative bulk handling,10300.0,52954.0,401551.0,1030052954.0
2702,2016,craig mostyn,34528.0,18756.0,389344.0,3452818756.0
2703,2016,cristal australia,73475.0,73893.0,1372975.0,7347573893.0
2704,2016,cristal inorganic chemicals australia,119856.0,41478.0,2197408.0,11985641478.0
2705,2016,crown resorts,25399.0,144038.0,946885.0,25399144038.0
2706,2016,csl,15603.0,71936.0,530014.0,1560371936.0
2707,2016,csr,447471.0,266814.0,8378476.0,447471266814.0
2708,2016,cupric,72653.0,812.0,1380065.0,72653812.0
2709,2016,d. & r. henderson,17611.0,43824.0,619343.0,1761143824.0
2710,2016,dalrymple bay coal terminal,1490.0,87883.0,423792.0,149087883.0
2711,2016,david jones,2951.0,81551.0,363034.0,295181551.0
2712,2016,dbngp (wa) transmission,267121.0,1358.0,4556013.0,2671211358.0
2713,2016,deakin university,7888.0,59218.0,338009.0,788859218.0
2714,2016,delta electricity,3087626.0,43154.0,21973949.0,308762643154.0
2715,2016,dexus,17033.0,135910.0,739216.0,17033135910.0
2716,2016,diamantina  company,681541.0,68.0,7772325.0,68154168.0
2717,2016,downer edi,159627.0,39321.0,2816937.0,15962739321.0
2718,2016,dp world australia (),26864.0,48261.0,625070.0,2686448261.0
2719,2016,duet company,1674250.0,464455.0,22292286.0,1674250464455.0
2720,2016,eastern health,9312.0,45823.0,323783.0,931245823.0
2721,2016,eastern metropolitan regional council,149068.0,859.0,29973.0,149068859.0
2722,2016,ecogen,238009.0,28467.0,3331280.0,23800928467.0
2723,2016,electranet,2716.0,214546.0,1387929.0,2716214546.0
2724,2016,electricity generation and retail,7921330.0,12150.0,64407373.0,792133012150.0
2725,2016,electricity networks,40450.0,768175.0,4123016.0,40450768175.0
2726,2016,endeavour energy,19781.0,592244.0,2706419.0,19781592244.0
2727,2016,energex,18510.0,895936.0,4339042.0,18510895936.0
2728,2016,energyaustralia,22353629.0,222671.0,177887181.0,22353629222671.0
2729,2016,ergon energy,103574.0,621074.0,3855208.0,103574621074.0
2730,2016,erm power,400810.0,5258.0,5780306.0,4008105258.0
2731,2016,esperance power station,58694.0,0.0,870453.0,586940.0
2732,2016,essential energy,30100.0,690997.0,3282257.0,30100690997.0
2733,2016,event hospitality and entertainment,11231.0,132530.0,784592.0,11231132530.0
2734,2016,evolution mining,157586.0,472257.0,4405491.0,157586472257.0
2735,2016,exxonmobil australia,2277574.0,229458.0,34022330.0,2277574229458.0
2736,2016,f & f management,1544.0,56362.0,257944.0,154456362.0
2737,2016,farstad shipping (indian pacific),141495.0,0.0,2141516.0,1414950.0
2738,2016,ferrovial services australia,34430.0,20199.0,581573.0,3443020199.0
2739,2016,figela,71398.0,0.0,10729.0,713980.0
2740,2016,finasucre investments (australia),39623.0,16669.0,4654570.0,3962316669.0
2741,2016,fletcher building (australia),69340.0,276441.0,3531403.0,69340276441.0
2742,2016,fmr investments,46821.0,17346.0,757796.0,4682117346.0
2743,2016,food investments,88556.0,142763.0,2181935.0,88556142763.0
2744,2016,ford motor company of australia,17773.0,134869.0,755426.0,17773134869.0
2745,2016,forestry  of new south wales,61737.0,1156.0,882422.0,617371156.0
2746,2016,fortescue metals,1409410.0,362778.0,22570952.0,1409410362778.0
2747,2016,foster's,41360.0,75374.0,931714.0,4136075374.0
2748,2016,fpw  australia,23010.0,46778.0,629834.0,2301046778.0
2749,2016,fqm australia,102318.0,26.0,2042676.0,10231826.0
2750,2016,frequency infrastructure australia,2180.0,84722.0,399055.0,218084722.0
2751,2016,frito-lay australia,30674.0,29314.0,714409.0,3067429314.0
2752,2016,fujitsu australia,1666.0,143663.0,619051.0,1666143663.0
2753,2016,fulton hogan australia,85563.0,20332.0,1475710.0,8556320332.0
2754,2016,general motors australia,20474.0,72021.0,778150.0,2047472021.0
2755,2016,gladstone ports,34215.0,64758.0,997497.0,3421564758.0
2756,2016,glencore,11177906.0,1960129.0,44740070.0,111779061960129.0
2757,2016,global switch australia,70.0,147312.0,632104.0,70147312.0
2758,2016,gold fields australia,244727.0,138873.0,4538954.0,244727138873.0
2759,2016,goldfields power,130402.0,0.0,1684776.0,1304020.0
2760,2016,gpt management,13077.0,126312.0,674258.0,13077126312.0
2761,2016,graincorp,112159.0,172550.0,2510670.0,112159172550.0
2762,2016,grange resources,195633.0,28800.0,4102168.0,19563328800.0
2763,2016,griffith university,1318.0,55400.0,273837.0,131855400.0
2764,2016,gwi  no.2,134454.0,2440.0,1934438.0,1344542440.0
2765,2016,hamsdale australia,28920.0,30686.0,441163.0,2892030686.0
2766,2016,hancock prospecting,242437.0,0.0,5176439.0,2424370.0
2767,2016,hanking australia,47916.0,3188.0,703491.0,479163188.0
2768,2016,hanson australia (),317340.0,67239.0,3484022.0,31734067239.0
2769,2016,harvey norman,6415.0,130255.0,652311.0,6415130255.0
2770,2016,healthscope,11354.0,89179.0,616576.0,1135489179.0
2771,2016,hewlett-packard south pacific,994.0,99193.0,409950.0,99499193.0
2772,2016,hillgrove resources,30733.0,26019.0,724458.0,3073326019.0
2773,2016,holcim participations (australia),185115.0,65313.0,2958255.0,18511565313.0
2774,2016,holiday inns  (australia),10465.0,53564.0,433035.0,1046553564.0
2775,2016,huntsman  australia,13773.0,72520.0,1943965.0,1377372520.0
2776,2016,hydro-electric,408008.0,13157.0,5452125.0,40800813157.0
2777,2016,hyne & son,6024.0,44478.0,3765801.0,602444478.0
2778,2016,ibm a/nz,310.0,65780.0,263616.0,31065780.0
2779,2016,icon water,66616.0,141487.0,835816.0,66616141487.0
2780,2016,icpf,2929.0,78082.0,377973.0,292978082.0
2781,2016,idemitsu australia resources,269669.0,96905.0,3861522.0,26966996905.0
2782,2016,iluka resources,324239.0,69970.0,4378595.0,32423969970.0
2783,2016,incitec pivot,1504131.0,176296.0,31036289.0,1504131176296.0
2784,2016,independence  nl,49621.0,15599.0,926386.0,4962115599.0
2785,2016,inghams enterprises,63653.0,191217.0,1804299.0,63653191217.0
2786,2016,international power (australia),14586333.0,191109.0,122938552.0,14586333191109.0
2787,2016,ipmg,11515.0,64874.0,482045.0,1151564874.0
2788,2016,ispt,4190.0,70105.0,355669.0,419070105.0
2789,2016,ixom holdco,10100.0,177308.0,1054607.0,10100177308.0
2790,2016,j.j. richards & sons,72489.0,4911.0,1059889.0,724894911.0
2791,2016,jellinbah,215641.0,7739.0,1670136.0,2156417739.0
2792,2016,jet systems,152383.0,1564.0,2178983.0,1523831564.0
2793,2016,jkc australia lng,49644.0,19358.0,821221.0,4964419358.0
2794,2016,john swire & sons,18532.0,60215.0,525972.0,1853260215.0
2795,2016,kalari,63314.0,944.0,904885.0,63314944.0
2796,2016,kalgoorlie consolidated gold mines,217611.0,243081.0,4584406.0,217611243081.0
2797,2016,karara mining,68723.0,411442.0,2969496.0,68723411442.0
2798,2016,keolis australia,37122.0,103619.0,1226332.0,37122103619.0
2799,2016,kimberly-clark pacific,106456.0,39420.0,2241978.0,10645639420.0
2800,2016,knauf australia,42208.0,17326.0,878252.0,4220817326.0
2801,2016,la trobe university,19699.0,39629.0,464287.0,1969939629.0
2802,2016,lanco resources australia,67032.0,8611.0,1017933.0,670328611.0
2803,2016,ldo coal,550935.0,25192.0,127074.0,55093525192.0
2804,2016,lendlease,71956.0,115039.0,1466691.0,71956115039.0
2805,2016,lindsay australia,105711.0,7788.0,1535154.0,1057117788.0
2806,2016,linfox,203745.0,40974.0,3072702.0,20374540974.0
2807,2016,lion,80790.0,174291.0,2199763.0,80790174291.0
2808,2016,lochard energy (iona operations ),70216.0,4738.0,1225527.0,702164738.0
2809,2016,loy yang,10119555.0,3097.0,79765331.0,101195553097.0
2810,2016,lyondellbasell australia (),3.0,86990.0,219572.0,386990.0
2811,2016,mackay sugar,129068.0,10731.0,17110214.0,12906810731.0
2812,2016,manildra milling,289203.0,271028.0,6326754.0,289203271028.0
2813,2016,mars australia,33649.0,87497.0,956965.0,3364987497.0
2814,2016,mater misericordiae,11645.0,41176.0,337107.0,1164541176.0
2815,2016,mcaleese,180573.0,4208.0,3139711.0,1805734208.0
2816,2016,mccain foods (aust),30105.0,75760.0,1084637.0,3010575760.0
2817,2016,mcdonald's australia,1195.0,91620.0,401512.0,119591620.0
2818,2016,melbourne water,199923.0,233074.0,1507811.0,199923233074.0
2819,2016,metals x,105362.0,21750.0,1632833.0,10536221750.0
2820,2016,metcash,9437.0,88059.0,478475.0,943788059.0
2821,2016,metro trains melbourne,5401.0,523016.0,1747716.0,5401523016.0
2822,2016,metropolitan health service,22099.0,157403.0,1166700.0,22099157403.0
2823,2016,mindarie regional council,56323.0,0.0,24528.0,563230.0
2824,2016,mineral resources,108427.0,1898.0,1558749.0,1084271898.0
2825,2016,mirvac,6170.0,76587.0,421048.0,617076587.0
2826,2016,mmg management,82273.0,190102.0,2757168.0,82273190102.0
2827,2016,monash health,11197.0,65218.0,426062.0,1119765218.0
2828,2016,monash university,19929.0,113180.0,744267.0,19929113180.0
2829,2016,mondelez australia,25489.0,56132.0,774804.0,2548956132.0
2830,2016,murray goulburn co-operative co.,250639.0,293058.0,5591235.0,250639293058.0
2831,2016,myer,1423.0,157428.0,681010.0,1423157428.0
2832,2016,national australia bank,10723.0,117713.0,611625.0,10723117713.0
2833,2016,nbn co,6378.0,69413.0,379750.0,637869413.0
2834,2016,ncig,273.0,66091.0,288597.0,27366091.0
2835,2016,nestle australia,36190.0,123310.0,1557130.0,36190123310.0
2836,2016,new zealand milk (australasia),117287.0,128693.0,2678718.0,117287128693.0
2837,2016,newcrest mining,526627.0,777239.0,12905088.0,526627777239.0
2838,2016,newgen kwinana,766556.0,4059.0,8205747.0,7665564059.0
2839,2016,newmarket gold victorian,24765.0,153944.0,888140.0,24765153944.0
2840,2016,newmont australia,358342.0,764701.0,8794184.0,358342764701.0
2841,2016,news australia,3616.0,82616.0,411966.0,361682616.0
2842,2016,nextdc,200.0,81631.0,304397.0,20081631.0
2843,2016,nh foods australia,62669.0,47445.0,788260.0,6266947445.0
2844,2016,norske skog industries australia,245234.0,634083.0,8544446.0,245234634083.0
2845,2016,northern co-operative meat company,29837.0,22914.0,375973.0,2983722914.0
2846,2016,northern star resources,204685.0,92704.0,3997248.0,20468592704.0
2847,2016,norton gold fields,66751.0,78859.0,1319610.0,6675178859.0
2848,2016,nrg victoria i,6583245.0,52076.0,48965423.0,658324552076.0
2849,2016,nsw trains,61017.0,157012.0,1577333.0,61017157012.0
2850,2016,nufarm,10859.0,46269.0,349047.0,1085946269.0
2851,2016,nyrstar australia,344846.0,197433.0,9204422.0,344846197433.0
2852,2016,olam orchards australia,8645.0,92075.0,423721.0,864592075.0
2853,2016,orica,1469216.0,152719.0,19145042.0,1469216152719.0
2854,2016,origin energy,16840200.0,1264798.0,150572788.0,168402001264798.0
2855,2016,orora,324906.0,320567.0,6794894.0,324906320567.0
2856,2016,owens-illinois (australia),303986.0,201410.0,5316656.0,303986201410.0
2857,2016,oz minerals,142669.0,190825.0,3288361.0,142669190825.0
2858,2016,ozgen  australia,5461353.0,3992.0,41284079.0,54613533992.0
2859,2016,pact,14413.0,253549.0,1221481.0,14413253549.0
2860,2016,paper australia,348168.0,308895.0,15447990.0,348168308895.0
2861,2016,parmalat australia,31985.0,74488.0,878426.0,3198574488.0
2862,2016,peabody australia holdco,3162736.0,278492.0,9903159.0,3162736278492.0
2863,2016,peak gold asia pacific,8667.0,72430.0,442673.0,866772430.0
2864,2016,pechiney consolidated australia,1155367.0,7056013.0,40097862.0,11553677056013.0
2865,2016,perilya,11698.0,133661.0,744657.0,11698133661.0
2866,2016,pfd food services,30625.0,37458.0,575293.0,3062537458.0
2867,2016,pmp,9295.0,59442.0,412459.0,929559442.0
2868,2016,port waratah coal services,527.0,124746.0,541556.0,527124746.0
2869,2016,power and water,104307.0,118536.0,1585581.0,104307118536.0
2870,2016,power generation,980606.0,0.0,13247261.0,9806060.0
2871,2016,pratt consolidated,344992.0,1041745.0,21884381.0,3449921041745.0
2872,2016,pttep australia perth,360767.0,535.0,4836591.0,360767535.0
2873,2016,public transport authority of western australia,8664.0,129589.0,738268.0,8664129589.0
2874,2016,puma energy (australia),42931.0,33536.0,806195.0,4293133536.0
2875,2016,qantas airways,4425300.0,141214.0,65739655.0,4425300141214.0
2876,2016,qcoal,261232.0,30674.0,1897129.0,26123230674.0
2877,2016,qenos,836455.0,160328.0,33724159.0,836455160328.0
2878,2016,qgc midstream investments,1926280.0,41.0,33311319.0,192628041.0
